Point ID,arc_length,B_0,B_1,B_2,B_Magnitude,p,pB,Points_0,Points_1,Points_2,Points_Magnitude,rho,T,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
741,0.741,0.75,-0.908014,3.56793e-18,1.1777,0.0883377,-1.20123e-15,0.741,0,0,0.741,0.117408,0.00262066,-0.2261,-0.157094,-2.32341e-18,0.275318,1
742,0.742,0.75,-0.908019,3.3687e-18,1.17771,0.088339,-1.66661e-15,0.742,0,0,0.742,0.117409,0.00262069,-0.226067,-0.157066,-2.40857e-18,0.275274,1
743,0.743,0.75,-0.90802,3.20013e-18,1.17771,0.0883403,-2.04747e-15,0.743,0,0,0.743,0.117409,0.00262073,-0.226046,-0.157048,-2.41279e-18,0.275247,1
744,0.744,0.75,-0.908018,3.20284e-18,1.17771,0.0883412,-1.51927e-15,0.744,0,0,0.744,0.117409,0.00262076,-0.22604,-0.157042,-2.78609e-18,0.275238,1
745,0.745,0.75,-0.908012,3.42586e-18,1.1777,0.0883411,-1.15996e-15,0.745,0,0,0.745,0.117408,0.00262077,-0.22605,-0.157048,-3.18732e-18,0.27525,1
746,0.746,0.75,-0.908003,3.61739e-18,1.1777,0.0883407,-1.11033e-15,0.746,0,0,0.746,0.117407,0.00262078,-0.226071,-0.157061,-2.81686e-18,0.275275,1
747,0.747,0.75,-0.907997,3.53813e-18,1.17769,0.0883406,-1.49353e-15,0.747,0,0,0.747,0.117406,0.00262081,-0.226099,-0.157079,-2.26458e-18,0.275308,1
748,0.748,0.75,-0.907988,3.32525e-18,1.17769,0.08834,-1.19685e-15,0.748,0,0,0.748,0.117404,0.00262083,-0.226138,-0.157105,-2.11431e-18,0.275354,1
749,0.749,0.75,-0.907974,3.29776e-18,1.17767,0.0883387,-6.05626e-16,0.749,0,0,0.749,0.117402,0.00262084,-0.226182,-0.157135,-2.55195e-18,0.275408,1
750,0.75,0.75,-0.907965,3.47744e-18,1.17767,0.0883377,-1.05977e-15,0.75,0,0,0.75,0.1174,0.00262084,-0.226224,-0.157162,-2.65499e-18,0.275458,1
751,0.751,0.75,-0.907955,3.70486e-18,1.17766,0.0883364,-9.22951e-16,0.751,0,0,0.751,0.117399,0.00262084,-0.226266,-0.157188,-2.56062e-18,0.275508,1
752,0.752,0.75,-0.907944,3.90359e-18,1.17765,0.0883346,-5.80154e-16,0.752,0,0,0.752,0.117397,0.00262082,-0.226297,-0.157205,-2.30732e-18,0.275542,1
753,0.753,0.75,-0.907932,3.82839e-18,1.17764,0.0883326,-6.88816e-17,0.753,0,0,0.753,0.117395,0.0026208,-0.226324,-0.157219,-1.6585e-18,0.275573,1
754,0.754,0.75,-0.907921,3.50725e-18,1.17763,0.0883304,6.25876e-16,0.754,0,0,0.754,0.117394,0.00262077,-0.226349,-0.157232,-1.34607e-18,0.2756,1
755,0.755,0.75,-0.907914,3.22767e-18,1.17763,0.0883284,7.77571e-16,0.755,0,0,0.755,0.117392,0.00262074,-0.226359,-0.157234,-1.34609e-18,0.27561,1
756,0.756,0.75,-0.90791,3.13382e-18,1.17763,0.0883265,8.75847e-16,0.756,0,0,0.756,0.117391,0.00262071,-0.226362,-0.157231,-1.95668e-18,0.275611,1
757,0.757,0.75,-0.907911,3.17436e-18,1.17763,0.0883254,6.78234e-16,0.757,0,0,0.757,0.117391,0.00262069,-0.226359,-0.157225,-1.80637e-18,0.275605,1
758,0.758,0.75,-0.907919,3.01405e-18,1.17763,0.088325,3.677e-16,0.758,0,0,0.758,0.117391,0.00262067,-0.226354,-0.157217,-8.06934e-19,0.275596,1
759,0.759,0.75,-0.907933,2.55999e-18,1.17764,0.088325,6.86343e-16,0.759,0,0,0.759,0.117391,0.00262066,-0.226361,-0.157217,-9.57251e-19,0.275602,1
760,0.76,0.75,-0.907955,2.24576e-18,1.17766,0.0883254,7.07074e-16,0.76,0,0,0.76,0.117392,0.00262066,-0.226357,-0.157206,-1.20257e-18,0.275592,1
761,0.761,0.75,-0.907981,2.23145e-18,1.17768,0.0883266,5.72197e-16,0.761,0,0,0.761,0.117394,0.00262066,-0.226333,-0.157182,-1.18477e-18,0.275559,1
762,0.762,0.75,-0.90801,2.22705e-18,1.1777,0.0883286,4.99506e-16,0.762,0,0,0.762,0.117395,0.00262068,-0.226307,-0.157158,-1.03444e-18,0.275524,1
763,0.763,0.75,-0.908039,2.06648e-18,1.17772,0.0883307,2.94116e-16,0.763,0,0,0.763,0.117397,0.0026207,-0.226264,-0.157124,-4.50944e-19,0.275469,1
764,0.764,0.75,-0.908068,1.77536e-18,1.17775,0.088333,1.93542e-16,0.764,0,0,0.764,0.1174,0.00262071,-0.226199,-0.157075,-3.00623e-19,0.275388,1
765,0.765,0.75,-0.908091,1.49701e-18,1.17776,0.0883352,1.34975e-16,0.765,0,0,0.765,0.117402,0.00262073,-0.226109,-0.157009,-3.00617e-19,0.275277,1
766,0.766,0.75,-0.908116,1.2688e-18,1.17778,0.0883382,4.53744e-16,0.766,0,0,0.766,0.117405,0.00262075,-0.225993,-0.15693,-3.00609e-19,0.275136,1
767,0.767,0.75,-0.908144,1.17219e-18,1.17781,0.0883415,3.55009e-16,0.767,0,0,0.767,0.117409,0.00262077,-0.225862,-0.156843,-7.08274e-19,0.274979,1
768,0.768,0.75,-0.908173,1.15456e-18,1.17783,0.0883448,8.36245e-17,0.768,0,0,0.768,0.117412,0.0026208,-0.225725,-0.156753,-5.57972e-19,0.274815,1
769,0.769,0.75,-0.908208,1.03233e-18,1.17786,0.0883492,5.34567e-17,0.769,0,0,0.769,0.117416,0.00262084,-0.225586,-0.156661,0,0.274648,1
770,0.77,0.75,-0.908252,8.50403e-19,1.17789,0.0883549,4.85029e-17,0.77,0,0,0.77,0.11742,0.0026209,-0.225448,-0.156571,2.09165e-32,0.274484,1
771,0.771,0.75,-0.908304,7.02292e-19,1.17793,0.0883619,1.6349e-16,0.771,0,0,0.771,0.117426,0.00262098,-0.225317,-0.156486,4.042e-32,0.274327,1
772,0.772,0.75,-0.908363,5.78655e-19,1.17797,0.08837,8.97932e-17,0.772,0,0,0.772,0.117433,0.00262107,-0.22519,-0.156404,1.50178e-33,0.274176,1
773,0.773,0.75,-0.90843,4.71022e-19,1.17803,0.0883789,1.13729e-16,0.773,0,0,0.773,0.11744,0.00262117,-0.225064,-0.156323,-3.51901e-32,0.274027,1
774,0.774,0.75,-0.9085,3.18616e-19,1.17808,0.0883885,-6.75061e-17,0.774,0,0,0.774,0.117448,0.00262128,-0.224934,-0.156238,2.72097e-19,0.273871,1
775,0.775,0.75,-0.908572,1.3367e-19,1.17814,0.0883984,-4.52285e-16,0.775,0,0,0.775,0.117456,0.00262139,-0.224794,-0.156145,2.72097e-19,0.273703,1
776,0.776,0.75,-0.908645,2.55861e-20,1.17819,0.0884081,-3.01047e-16,0.776,0,0,0.776,0.117464,0.0026215,-0.22464,-0.15604,8.94556e-33,0.273517,1
777,0.777,0.75,-0.908704,-4.87913e-20,1.17824,0.0884163,-1.03375e-16,0.777,0,0,0.777,0.117472,0.00262158,-0.224504,-0.155943,-2.26006e-33,0.27335,1
778,0.778,0.75,-0.908774,-2.40414e-19,1.17829,0.0884256,8.26879e-17,0.778,0,0,0.778,0.11748,0.00262166,-0.224307,-0.155801,3.75694e-19,0.273107,1
779,0.779,0.75,-0.908856,-4.48029e-19,1.17835,0.0884359,1.32784e-16,0.779,0,0,0.779,0.117488,0.00262179,-0.224056,-0.155623,3.75694e-19,0.2728,1
780,0.78,0.75,-0.908927,-5.11814e-19,1.17841,0.0884445,7.80919e-18,0.78,0,0,0.78,0.117494,0.00262192,-0.223833,-0.155463,-1.54362e-32,0.272525,1
781,0.781,0.75,-0.909002,-5.11974e-19,1.17847,0.0884534,2.68334e-16,0.781,0,0,0.781,0.1175,0.00262206,-0.223601,-0.155293,-3.11539e-32,0.272237,1
782,0.782,0.75,-0.909085,-5.18463e-19,1.17853,0.0884632,3.67951e-16,0.782,0,0,0.782,0.117505,0.00262222,-0.223363,-0.155116,1.03175e-34,0.271942,1
783,0.783,0.75,-0.909178,-5.28179e-19,1.1786,0.0884742,2.81298e-16,0.783,0,0,0.783,0.117511,0.00262242,-0.223124,-0.154936,3.20618e-32,0.271642,1
784,0.784,0.75,-0.90928,-5.39464e-19,1.17868,0.0884857,2.92653e-16,0.784,0,0,0.784,0.117517,0.00262262,-0.222877,-0.15475,1.62409e-32,0.271334,1
785,0.785,0.75,-0.909385,-5.51286e-19,1.17876,0.0884996,1.42356e-16,0.785,0,0,0.785,0.117523,0.00262291,-0.222617,-0.15456,-1.77773e-32,0.271012,1
786,0.786,0.75,-0.909483,-5.65435e-19,1.17884,0.0885158,3.47865e-16,0.786,0,0,0.786,0.117527,0.00262329,-0.222357,-0.154384,-3.64804e-32,0.270697,1
787,0.787,0.75,-0.909578,-6.03637e-19,1.17891,0.0885293,4.62025e-16,0.787,0,0,0.787,0.117528,0.00262366,-0.222141,-0.154247,2.6164e-32,0.270442,1
788,0.788,0.75,-0.909727,-6.36042e-19,1.17903,0.0885459,-1.27867e-17,0.788,0,0,0.788,0.117534,0.00262403,-0.221829,-0.154036,4.48672e-32,0.270065,1
789,0.789,0.75,-0.909905,-5.49679e-19,1.17916,0.0885669,-3.46039e-16,0.789,0,0,0.789,0.117547,0.00262437,-0.221446,-0.153768,-3.34916e-19,0.269598,1
790,0.79,0.75,-0.910067,-3.41604e-19,1.17929,0.0885871,-1.20306e-16,0.79,0,0,0.79,0.117561,0.00262464,-0.221125,-0.153541,-5.48602e-19,0.269205,1
791,0.791,0.75,-0.910238,-8.95115e-20,1.17942,0.0886077,4.71744e-16,0.791,0,0,0.791,0.117576,0.00262493,-0.220785,-0.153297,-6.85764e-19,0.268786,1
792,0.792,0.75,-0.910378,1.88724e-19,1.17953,0.0886254,6.476e-16,0.792,0,0,0.792,0.117588,0.00262518,-0.220428,-0.153028,-4.72078e-19,0.268339,1
793,0.793,0.75,-0.910553,2.91378e-19,1.17966,0.088648,6.71678e-16,0.793,0,0,0.793,0.117603,0.00262551,-0.219982,-0.152692,-2.38635e-32,0.267781,1
794,0.794,0.75,-0.910764,1.51092e-19,1.17983,0.0886733,8.27397e-16,0.794,0,0,0.794,0.117621,0.00262585,-0.219451,-0.152298,3.02539e-19,0.267121,1
795,0.795,0.75,-0.910953,-2.67206e-20,1.17997,0.0886952,5.91017e-16,0.795,0,0,0.795,0.117638,0.00262613,-0.218896,-0.151883,3.02539e-19,0.266428,1
796,0.796,0.75,-0.911161,-3.95121e-20,1.18013,0.08872,4.54526e-16,0.796,0,0,0.796,0.117657,0.00262644,-0.2183,-0.151436,-4.15325e-19,0.265684,1
797,0.797,0.75,-0.91135,2.7794e-19,1.18028,0.0887417,9.18043e-16,0.797,0,0,0.797,0.117676,0.00262667,-0.217817,-0.151037,-4.15325e-19,0.265059,1
798,0.798,0.75,-0.911636,3.72946e-19,1.1805,0.0887734,9.9956e-16,0.798,0,0,0.798,0.117703,0.002627,-0.217229,-0.150566,2.77849e-19,0.264308,1
799,0.799,0.75,-0.912001,1.22117e-19,1.18078,0.0888144,6.43537e-16,0.799,0,0,0.799,0.117734,0.00262753,-0.216484,-0.150016,2.77849e-19,0.263382,1
800,0.8,0.75,-0.912323,-3.36969e-20,1.18103,0.0888514,3.1922e-16,0.8,0,0,0.8,0.11776,0.00262804,-0.215763,-0.149484,-7.18575e-33,0.262486,1
801,0.801,0.75,-0.912657,-6.55052e-20,1.18129,0.0888916,1.58382e-16,0.801,0,0,0.801,0.117787,0.00262861,-0.214944,-0.148885,-6.01404e-19,0.261472,1
802,0.802,0.75,-0.912965,-4.56592e-21,1.18153,0.0889305,1.72669e-16,0.802,0,0,0.802,0.117816,0.00262911,-0.214217,-0.148348,-1.13381e-18,0.260569,1
803,0.803,0.75,-0.913318,-2.43772e-19,1.1818,0.0889716,-2.20113e-16,0.803,0,0,0.803,0.117844,0.00262971,-0.21355,-0.147907,-1.71111e-18,0.259769,1
804,0.804,0.75,-0.913803,-6.75856e-19,1.18217,0.0890259,-6.32001e-16,0.804,0,0,0.804,0.117874,0.00263064,-0.21234,-0.147069,-2.65122e-18,0.258298,1
805,0.805,0.75,-0.914269,-1.00941e-18,1.18253,0.0890823,-8.67576e-16,0.805,0,0,0.805,0.117909,0.00263154,-0.210894,-0.146017,-3.25997e-18,0.25651,1
806,0.806,0.75,-0.914636,-1.44234e-18,1.18282,0.0891295,-9.27061e-16,0.806,0,0,0.806,0.117938,0.00263229,-0.209818,-0.145253,-4.26427e-18,0.25519,1
807,0.807,0.75,-0.915123,-1.62785e-18,1.1832,0.0891897,-6.46775e-16,0.807,0,0,0.807,0.117973,0.00263328,-0.208566,-0.144348,-5.6825e-18,0.253646,1
808,0.808,0.75,-0.915697,-1.58776e-18,1.18364,0.0892601,-8.47478e-16,0.808,0,0,0.808,0.118018,0.00263436,-0.207089,-0.14328,-6.44294e-18,0.251823,1
809,0.809,0.75,-0.916259,-1.78557e-18,1.18407,0.089329,-1.17688e-15,0.809,0,0,0.809,0.118063,0.00263537,-0.205652,-0.142247,-6.80646e-18,0.250053,1
810,0.81,0.75,-0.916881,-2.14524e-18,1.18456,0.089406,-8.71057e-16,0.81,0,0,0.81,0.118115,0.00263649,-0.204144,-0.141161,-7.5503e-18,0.248195,1
811,0.811,0.75,-0.917539,-2.54053e-18,1.18506,0.0894884,-5.64561e-16,0.811,0,0,0.811,0.118169,0.0026377,-0.202593,-0.14005,-8.30822e-18,0.246289,1
812,0.812,0.75,-0.918231,-2.9415e-18,1.1856,0.0895756,-4.21707e-16,0.812,0,0,0.812,0.118227,0.00263898,-0.20096,-0.138888,-9.18485e-18,0.244284,1
813,0.813,0.75,-0.918945,-3.357e-18,1.18615,0.0896646,-4.34163e-16,0.813,0,0,0.813,0.118287,0.00264027,-0.199194,-0.137641,-1.01699e-17,0.242123,1
814,0.814,0.75,-0.919632,-3.87419e-18,1.18669,0.0897464,-6.59307e-16,0.814,0,0,0.814,0.118338,0.00264153,-0.197593,-0.136511,-1.11261e-17,0.240163,1
815,0.815,0.75,-0.920428,-4.51676e-18,1.1873,0.0898387,-5.81955e-16,0.815,0,0,0.815,0.118394,0.00264301,-0.195723,-0.135147,-1.13823e-17,0.237849,1
816,0.816,0.75,-0.921345,-5.15198e-18,1.18801,0.0899485,-5.4392e-16,0.816,0,0,0.816,0.118465,0.00264466,-0.193445,-0.133474,-1.19655e-17,0.235024,1
817,0.817,0.75,-0.922234,-5.52699e-18,1.1887,0.0900583,-5.83862e-16,0.817,0,0,0.817,0.118539,0.00264623,-0.19128,-0.131909,-1.37845e-17,0.232353,1
818,0.818,0.75,-0.923129,-5.72225e-18,1.1894,0.0901692,-3.08584e-16,0.818,0,0,0.818,0.118614,0.00264781,-0.189076,-0.130329,-1.46669e-17,0.229642,1
819,0.819,0.75,-0.924051,-6.18859e-18,1.19011,0.0902831,-5.18431e-17,0.819,0,0,0.819,0.118691,0.00264943,-0.186777,-0.128686,-1.4464e-17,0.226817,1
820,0.82,0.75,-0.925008,-6.88761e-18,1.19086,0.0904008,2.65862e-17,0.82,0,0,0.82,0.118771,0.0026511,-0.184382,-0.126979,-1.51827e-17,0.223876,1
821,0.821,0.75,-0.926007,-7.43326e-18,1.19163,0.0905237,5.22916e-17,0.821,0,0,0.821,0.118855,0.00265282,-0.181915,-0.125223,-1.66883e-17,0.220848,1
822,0.822,0.75,-0.927058,-7.67279e-18,1.19245,0.0906529,6.07722e-16,0.822,0,0,0.822,0.118943,0.00265464,-0.179402,-0.12344,-1.81879e-17,0.217767,1
823,0.823,0.75,-0.928159,-7.76924e-18,1.19331,0.090788,9.36249e-16,0.823,0,0,0.823,0.119036,0.00265652,-0.176846,-0.121635,-1.89799e-17,0.214638,1
824,0.824,0.75,-0.929295,-7.99759e-18,1.19419,0.0909268,6.0576e-16,0.824,0,0,0.824,0.119132,0.00265845,-0.17422,-0.119793,-1.93528e-17,0.211431,1
825,0.825,0.75,-0.930446,-8.36239e-18,1.19509,0.091066,2.45842e-16,0.825,0,0,0.825,0.119228,0.00266036,-0.171484,-0.117882,-2.00785e-17,0.208093,1
826,0.826,0.75,-0.931586,-8.74658e-18,1.19597,0.0912021,-1.41857e-16,0.826,0,0,0.826,0.119324,0.00266219,-0.168614,-0.115869,-2.1081e-17,0.204588,1
827,0.827,0.75,-0.93252,-9.20506e-18,1.1967,0.0913191,-2.73143e-16,0.827,0,0,0.827,0.119397,0.00266399,-0.165859,-0.113917,-2.25394e-17,0.201212,1
828,0.828,0.75,-0.933723,-9.36893e-18,1.19764,0.0914766,-2.16908e-16,0.828,0,0,0.828,0.119486,0.0026666,-0.162866,-0.111781,-2.43918e-17,0.197535,1
829,0.829,0.75,-0.934922,-9.31072e-18,1.19857,0.0916235,-4.6596e-16,0.829,0,0,0.829,0.119585,0.00266867,-0.160119,-0.109735,-2.55593e-17,0.194113,1
830,0.83,0.75,-0.93608,-9.48975e-18,1.19948,0.0917577,-2.69365e-16,0.83,0,0,0.83,0.11969,0.00267024,-0.156908,-0.107333,-2.60786e-17,0.190107,1
831,0.831,0.75,-0.937401,-9.88915e-18,1.20051,0.0919186,-1.68531e-17,0.831,0,0,0.831,0.119795,0.00267256,-0.153724,-0.105028,-2.71785e-17,0.186177,1
832,0.832,0.75,-0.93879,-1.03099e-17,1.20159,0.0920879,-1.97094e-16,0.832,0,0,0.832,0.119893,0.0026753,-0.150664,-0.102806,-2.81523e-17,0.182398,1
833,0.833,0.75,-0.940285,-1.06676e-17,1.20276,0.0922854,-3.72961e-16,0.833,0,0,0.833,0.120008,0.00267847,-0.147029,-0.100212,-2.89111e-17,0.177933,1
834,0.834,0.75,-0.941616,-1.11128e-17,1.2038,0.0924769,-5.0158e-16,0.834,0,0,0.834,0.120115,0.00268164,-0.143701,-0.0979127,-2.99148e-17,0.173888,1
835,0.835,0.75,-0.943011,-1.17091e-17,1.20489,0.0926561,-5.75374e-16,0.835,0,0,0.835,0.120226,0.00268435,-0.140228,-0.0955327,-3.0577e-17,0.169677,1
836,0.836,0.75,-0.944404,-1.24028e-17,1.20598,0.092824,-7.20431e-16,0.836,0,0,0.836,0.12034,0.00268667,-0.136769,-0.0931698,-3.17194e-17,0.165489,1
837,0.837,0.75,-0.945801,-1.2988e-17,1.20708,0.0929983,-4.39152e-16,0.837,0,0,0.837,0.120456,0.00268912,-0.133312,-0.0908032,-3.33332e-17,0.161299,1
838,0.838,0.75,-0.946943,-1.37572e-17,1.20797,0.0931396,1.38026e-16,0.838,0,0,0.838,0.120555,0.002691,-0.130497,-0.0888293,-3.53878e-17,0.157861,1
839,0.839,0.75,-0.948375,-1.44971e-17,1.2091,0.0933163,2.17681e-16,0.839,0,0,0.839,0.120678,0.00269335,-0.126993,-0.0863651,-3.59665e-17,0.153578,1
840,0.84,0.75,-0.950088,-1.50252e-17,1.21044,0.0935308,-3.45354e-17,0.84,0,0,0.84,0.120821,0.00269634,-0.122791,-0.0834521,-3.5939e-17,0.148465,1
841,0.841,0.75,-0.951534,-1.55758e-17,1.21158,0.0937135,-3.59969e-16,0.841,0,0,0.841,0.120941,0.00269894,-0.119227,-0.08098,-3.74479e-17,0.144128,1
842,0.842,0.75,-0.952986,-1.60324e-17,1.21272,0.0938972,-6.19206e-16,0.842,0,0,0.842,0.121061,0.00270155,-0.11565,-0.0785009,-3.85788e-17,0.139776,1
843,0.843,0.75,-0.954444,-1.64695e-17,1.21386,0.0940822,-7.63918e-16,0.843,0,0,0.843,0.121181,0.00270418,-0.112053,-0.0760133,-3.96083e-17,0.135403,1
844,0.844,0.75,-0.955907,-1.69007e-17,1.21501,0.0942684,-6.34345e-16,0.844,0,0,0.844,0.121303,0.00270682,-0.108443,-0.0735217,-4.0732e-17,0.131016,1
845,0.845,0.75,-0.957095,-1.76265e-17,1.21595,0.0944187,-4.40792e-16,0.845,0,0,0.845,0.121402,0.00270893,-0.105518,-0.0714542,-4.27283e-17,0.127435,1
846,0.846,0.75,-0.958567,-1.81348e-17,1.21711,0.0946046,-2.94158e-16,0.846,0,0,0.846,0.121523,0.00271154,-0.101918,-0.0689248,-4.39917e-17,0.123036,1
847,0.847,0.75,-0.960315,-1.82943e-17,1.21848,0.0948269,1.19041e-16,0.847,0,0,0.847,0.121667,0.00271471,-0.0976349,-0.0659785,-4.42295e-17,0.117838,1
848,0.848,0.75,-0.961775,-1.86551e-17,1.21964,0.0950135,1.92081e-16,0.848,0,0,0.848,0.121786,0.00271738,-0.0940443,-0.0635095,-4.5282e-17,0.11348,1
849,0.849,0.75,-0.963227,-1.9026e-17,1.22078,0.0951994,-9.13081e-17,0.849,0,0,0.849,0.121905,0.00272004,-0.090476,-0.0610582,-4.6539e-17,0.109151,1
850,0.85,0.75,-0.964669,-1.92408e-17,1.22192,0.0953842,-1.74537e-16,0.85,0,0,0.85,0.122024,0.00272267,-0.0869291,-0.0586245,-4.83614e-17,0.10485,1
851,0.851,0.75,-0.966101,-1.93078e-17,1.22305,0.0955681,6.17127e-18,0.851,0,0,0.851,0.122142,0.00272528,-0.0834027,-0.0562081,-4.9823e-17,0.100575,1
852,0.852,0.75,-0.967524,-1.93543e-17,1.22417,0.0957508,2.64145e-16,0.852,0,0,0.852,0.122259,0.00272787,-0.0798983,-0.0538099,-5.11329e-17,0.0963288,1
853,0.853,0.75,-0.968936,-1.94397e-17,1.22529,0.0959324,4.63957e-17,0.853,0,0,0.853,0.122376,0.00273044,-0.0764202,-0.0514329,-5.23203e-17,0.0921162,1
854,0.854,0.75,-0.970336,-1.97205e-17,1.2264,0.0961126,-2.78004e-16,0.854,0,0,0.854,0.122492,0.00273299,-0.0729754,-0.0490818,-5.28621e-17,0.0879456,1
855,0.855,0.75,-0.971721,-2.0263e-17,1.22749,0.0962912,-1.21213e-16,0.855,0,0,0.855,0.122606,0.0027355,-0.0695709,-0.046762,-5.35104e-17,0.083826,1
856,0.856,0.75,-0.973088,-2.08702e-17,1.22858,0.0964676,1.02838e-16,0.856,0,0,0.856,0.12272,0.00273798,-0.0662124,-0.0444777,-5.47094e-17,0.0797644,1
857,0.857,0.75,-0.974432,-2.12088e-17,1.22964,0.0966414,5.3031e-16,0.857,0,0,0.857,0.122832,0.00274042,-0.062906,-0.0422341,-5.67539e-17,0.0757686,1
858,0.858,0.75,-0.975512,-2.13553e-17,1.2305,0.0967793,1.42134e-15,0.858,0,0,0.858,0.122922,0.00274231,-0.0602703,-0.0404258,-5.80464e-17,0.0725724,1
859,0.859,0.75,-0.976824,-2.18555e-17,1.23154,0.0969449,1.23942e-15,0.859,0,0,0.859,0.123031,0.00274457,-0.057107,-0.0382618,-5.77732e-17,0.0687399,1
860,0.86,0.75,-0.978341,-2.26233e-17,1.23274,0.0971354,5.66731e-16,0.86,0,0,0.86,0.123156,0.00274718,-0.0533882,-0.0357384,-5.82431e-17,0.0642459,1
861,0.861,0.75,-0.979548,-2.32066e-17,1.2337,0.0972964,4.99246e-16,0.861,0,0,0.861,0.123255,0.00274953,-0.0503503,-0.0336676,-5.98846e-17,0.0605695,1
862,0.862,0.75,-0.980736,-2.3515e-17,1.23464,0.0974666,3.88291e-16,0.862,0,0,0.862,0.123353,0.00275213,-0.0474,-0.0316749,-6.14836e-17,0.0570094,1
863,0.863,0.75,-0.981928,-2.36794e-17,1.23559,0.0976254,3.02012e-16,0.863,0,0,0.863,0.123451,0.00275443,-0.044477,-0.029719,-6.2568e-17,0.0534922,1
864,0.864,0.75,-0.983082,-2.39544e-17,1.23651,0.0977699,4.69985e-16,0.864,0,0,0.864,0.123546,0.00275639,-0.0416379,-0.0278106,-6.30621e-17,0.0500714,1
865,0.865,0.75,-0.984189,-2.43662e-17,1.23739,0.0979118,6.62631e-16,0.865,0,0,0.865,0.123638,0.00275835,-0.0389244,-0.0259818,-6.39181e-17,0.0467991,1
866,0.866,0.75,-0.985259,-2.48066e-17,1.23824,0.0980512,1.02282e-16,0.866,0,0,0.866,0.123727,0.00276028,-0.0362958,-0.0242141,-6.49656e-17,0.0436315,1
867,0.867,0.75,-0.986294,-2.52234e-17,1.23906,0.0981868,-1.55982e-16,0.867,0,0,0.867,0.123813,0.00276217,-0.0337483,-0.0225045,-6.60252e-17,0.0405635,1
868,0.868,0.75,-0.98729,-2.54896e-17,1.23986,0.0983175,8.13496e-17,0.868,0,0,0.868,0.123896,0.00276399,-0.0312937,-0.0208599,-6.73555e-17,0.0376089,1
869,0.869,0.75,-0.988072,-2.56663e-17,1.24048,0.0984196,-3.15954e-16,0.869,0,0,0.869,0.123962,0.0027654,-0.0293572,-0.0195569,-6.83149e-17,0.0352749,1
870,0.87,0.75,-0.98899,-2.59839e-17,1.24121,0.0985398,-7.56278e-16,0.87,0,0,0.87,0.124038,0.00276707,-0.0270869,-0.0180304,-6.85959e-17,0.0325391,1
871,0.871,0.75,-0.990037,-2.64304e-17,1.24204,0.098678,-7.18573e-16,0.871,0,0,0.871,0.124126,0.002769,-0.024502,-0.016301,-6.896e-17,0.0294291,1
872,0.872,0.75,-0.990863,-2.69225e-17,1.2427,0.0987872,-1.79967e-16,0.872,0,0,0.872,0.124195,0.00277052,-0.0224588,-0.014935,-6.94955e-17,0.0269713,1
873,0.873,0.75,-0.991645,-2.74303e-17,1.24333,0.0988908,3.38065e-16,0.873,0,0,0.873,0.12426,0.00277197,-0.0205222,-0.0136405,-7.01896e-17,0.0246419,1
874,0.874,0.75,-0.992382,-2.79493e-17,1.24391,0.098989,3.62411e-16,0.874,0,0,0.874,0.124322,0.00277333,-0.0186934,-0.0124177,-7.09174e-17,0.022442,1
875,0.875,0.75,-0.993082,-2.86003e-17,1.24447,0.0990828,1.6866e-16,0.875,0,0,0.875,0.124382,0.00277463,-0.0169888,-0.0112786,-7.13337e-17,0.0203918,1
876,0.876,0.75,-0.993756,-2.93665e-17,1.24501,0.0991727,-2.68344e-17,0.876,0,0,0.876,0.124438,0.00277589,-0.0154317,-0.010246,-7.24392e-17,0.0185234,1
877,0.877,0.75,-0.994306,-3.0079e-17,1.24545,0.0992436,3.92145e-17,0.877,0,0,0.877,0.124482,0.0027769,-0.0140878,-0.00936973,-7.47047e-17,0.0169191,1
878,0.878,0.75,-0.994856,-3.05718e-17,1.24589,0.0993134,-1.6156e-16,0.878,0,0,0.878,0.124525,0.00277789,-0.0126606,-0.0084211,-7.6091e-17,0.0152054,1
879,0.879,0.75,-0.995457,-3.109e-17,1.24637,0.0993914,-3.76501e-16,0.879,0,0,0.879,0.124573,0.00277901,-0.0111833,-0.00741967,-7.62386e-17,0.0134208,1
880,0.88,0.75,-0.995881,-3.23646e-17,1.24671,0.0994486,-7.55144e-16,0.88,0,0,0.88,0.124609,0.0027798,-0.0101658,-0.00673374,-7.87671e-17,0.0121937,1
881,0.881,0.75,-0.996332,-3.31292e-17,1.24707,0.0995106,-1.10713e-15,0.881,0,0,0.881,0.124649,0.00278064,-0.00907013,-0.00600615,-8.09249e-17,0.0108785,1
882,0.882,0.75,-0.996821,-3.31038e-17,1.24746,0.099577,-7.47911e-16,0.882,0,0,0.882,0.124692,0.00278155,-0.00785368,-0.00520267,-8.10279e-17,0.00942062,1
883,0.883,0.75,-0.997188,-3.34139e-17,1.24775,0.0996267,-2.2945e-16,0.883,0,0,0.883,0.124724,0.00278222,-0.00691164,-0.00457967,-8.20383e-17,0.00829121,1
884,0.884,0.75,-0.997484,-3.39209e-17,1.24799,0.0996661,2.73046e-16,0.884,0,0,0.884,0.124748,0.00278277,-0.00613803,-0.00408132,-8.33059e-17,0.00737107,1
885,0.885,0.75,-0.99775,-3.45575e-17,1.2482,0.0996993,-1.74661e-16,0.885,0,0,0.885,0.124767,0.00278327,-0.00554389,-0.00368109,-8.54196e-17,0.00665471,1
